left_ear,right_ear,avg_ear,mar,mean_intensity,std_intensity,edge_density,face_w_ratio,face_h_ratio,target,filename
0.25,0.25,0.25,0.2727272479338866,0.4479543817527011,0.1404083351054829,0.0667346938639316,0.3083700426944051,0.3083700426944051,0,i0248.png
0.9999999615384628,0.9999999629629645,0.9999999622507136,0.3999999885714289,0.6097539514420727,0.2147441456124984,0.0983656509668042,0.8370044015990996,0.8370044015990996,0,r0266.png
0.9999999772727278,0.9999999767441866,0.9999999770084572,0.4285714230055659,0.4180424349182383,0.2246311284893879,0.0721470690232354,0.8193832563022764,0.8193832563022764,1,ZC0054.png
0.25,0.25,0.25,1.037974670405384,0.4607739654029334,0.2127063798942947,0.0900482311030012,0.8766519785169516,0.8766519785169516,1,P0111.png
0.9999999795918372,0.9999999795918372,0.9999999795918372,0.3964757691785208,0.3457341173578632,0.1731870594124678,0.0570552504403917,0.9999999955947136,0.9999999955947136,1,ZB0640.png
0.9999999736842112,0.99999997826087,0.9999999759725406,0.7499998125000469,0.4781448017636561,0.1541790712428602,0.0244140392617629,0.9030836964621864,0.9030836964621864,0,i0493.png
0.9999999836065576,0.9999999836065576,0.9999999836065576,0.453333327288889,0.4151032096858662,0.2180055853985903,0.0591896785859215,0.8281938289506879,0.8281938289506879,1,ZC0345.png
0.999999958333335,0.999999958333335,0.999999958333335,0.2727272665289257,0.6101587672573392,0.2032476716810337,0.0998684528416905,0.850220260571717,0.850220260571717,0,r0501.png
0.9999999830508478,0.999999981132076,0.9999999820914618,0.5734265694165974,0.3951788904719904,0.2044157328708287,0.0854238754304732,0.8986784101379806,0.8986784101379806,1,Q0600.png
0.999999958333335,0.9999999777777784,0.9999999680555568,0.1772151876301875,0.4276588566991579,0.1337802554101227,0.0575019223361807,0.8986784101379806,0.8986784101379806,1,J0238.png
0.9999999795918372,0.9999999795918372,0.9999999795918372,0.4693877455226991,0.4711294721970421,0.1593827014103782,0.0458923365252527,0.8634361195443343,0.8634361195443343,0,x1221.png
0.25,0.25,0.25,0.2105263130193906,0.4734499178323383,0.1985243538890041,0.0627004368560718,0.8766519785169516,0.8766519785169516,1,N1116.png
0.25,0.25,0.25,0.2399999952000001,0.4154179424931427,0.1365855826180562,0.0485736692469225,0.889867837489569,0.889867837489569,1,X1746.png
0.9999999848484852,0.9999999848484852,0.9999999848484852,0.4455445522497794,0.4214559895127544,0.2257355998217128,0.087344378000016,0.889867837489569,0.889867837489569,1,P0844.png
0.9999999615384628,0.9999999756097568,0.99999996857411,0.5531914864191942,0.3276999760703097,0.2012632457870652,0.0499953772177793,0.9162995554348036,0.9162995554348036,0,o0391.png
0.9999999729729736,0.9999999729729736,0.9999999729729736,0.6796874946899415,0.3723912695807345,0.278394714743825,0.1209565414984228,0.8766519785169516,0.8766519785169516,0,a1035.png
0.9866666535111112,0.9866666535111112,0.9866666535111112,0.8229166580946181,0.3106465917412941,0.1497241801721224,0.0547495343580347,0.889867837489569,0.889867837489569,1,A0239.png
0.25,0.25,0.25,0.3756097542653183,0.269591349686811,0.1279050313111399,0.0342415229022191,0.9030836964621864,0.9030836964621864,1,ZB0580.png
0.9999999666666678,0.9999999666666678,0.9999999666666678,0.6811594153539173,0.2645783958671744,0.1228084519895301,0.0276708918054642,0.8281938289506879,0.8281938289506879,1,Y0095.png
0.9999999777777784,0.9999999777777784,0.9999999777777784,0.8780487697798931,0.5003898020043388,0.2464746572308051,0.1186098416378305,0.8546255468959227,0.8546255468959227,1,T0705.png
0.25,0.25,0.25,0.7551020331112037,0.3151504209515295,0.170888638883222,0.0666072621948316,0.8854625511653632,0.8854625511653632,1,A0700.png
0.999999958333335,0.999999958333335,0.999999958333335,0.127659571751924,0.5752503335844374,0.1847333763699041,0.048287768299923,0.8678414058685401,0.8678414058685401,0,d0361.png
0.9999999787234048,0.9999999787234048,0.9999999787234048,0.749999993951613,0.3514935422660219,0.1916171038052926,0.0427217019296241,0.8193832563022764,0.8193832563022764,0,l0358.png
0.25,0.25,0.25,0.611842101237881,0.3208682177923777,0.1993555012317378,0.080616256212261,0.8193832563022764,0.8193832563022764,0,y0018.png
0.9999999714285724,0.9999999642857156,0.9999999678571438,0.599999880000024,0.6734915377588986,0.1909139263965214,0.0682678954655893,0.7841409657086301,0.7841409657086301,1,K0536.png
0.25,0.25,0.25,1.3275861840071348,0.6499117986294864,0.3535208066776938,0.1497500961132797,0.8986784101379806,0.8986784101379806,1,ZA0246.png
0.9999999677419364,0.999999974358975,0.9999999710504556,0.4117646816609011,0.4736078941270079,0.1766145374605943,0.0601991111789439,0.9999999955947136,0.9999999955947136,0,v0673.png
0.25,0.25,0.25,0.7185185131961592,0.2591697947938068,0.1323837846159421,0.0286987570128406,0.850220260571717,0.850220260571717,1,Y0190.png
0.9999999772727278,0.9999999696969708,0.9999999734848491,0.095238090702948,0.5250140089349243,0.128788588013986,0.0523259964294509,0.9030836964621864,0.9030836964621864,0,j0138.png
0.25,0.25,0.25,0.5555555246913597,0.4279262322212835,0.1632633020868887,0.0770975056495093,0.2775330384249646,0.2775330384249646,0,i1005.png
0.9999999705882362,0.9999999795918372,0.9999999750900368,0.591715972830083,0.31186368337896,0.2233224624598927,0.0414130956278525,0.8766519785169516,0.8766519785169516,0,e0329.png
0.9999999705882362,0.9999999729729736,0.999999971780605,0.4791666641710069,0.423421098661992,0.2303355075356425,0.0711449857839637,0.889867837489569,0.889867837489569,0,zb0815.png
0.9999999795918372,0.9999999795918372,0.9999999795918372,0.4905660284798863,0.4722516313891034,0.1594139902882937,0.0453660809724139,0.8414096879233054,0.8414096879233054,0,x0919.png
0.9999999736842112,0.9999999696969708,0.999999971690591,1.065934054220505,0.360792753704734,0.1350465295310608,0.0298915931546951,0.8546255468959227,0.8546255468959227,1,W0315.png
0.9999999814814818,0.9999999772727278,0.9999999793771048,0.6168224241418465,0.3887630676527448,0.1975972507787756,0.0809046567477758,0.8942731238137748,0.8942731238137748,1,Q0354.png
0.9999999777777784,0.9999999800000005,0.9999999788888894,0.5813953454570038,0.3112805133164096,0.1813579486232465,0.02696901593326,0.8766519785169516,0.8766519785169516,1,O1164.png
0.9999999750000008,0.9999999750000008,0.9999999750000008,0.5025125602888816,0.3434327019866303,0.1891513338538493,0.0406807908880916,0.8766519785169516,0.8766519785169516,1,U0060.png
0.9999999705882362,0.9999999761904768,0.9999999733893564,0.2258064491848768,0.3391110722107953,0.1340078921337539,0.0526889148673427,0.8546255468959227,0.8546255468959227,1,S0181.png
0.25,0.25,0.25,0.3593749981282552,0.449650011914488,0.197265304464089,0.0510525173597262,0.8458149742475112,0.8458149742475112,1,G0034.png
0.9999999756097568,0.9999999756097568,0.9999999756097568,0.6368715048219469,0.3812560907069653,0.2529434447574627,0.0418017038940829,0.9999999955947136,0.9999999955947136,0,o0284.png
0.999999956521741,0.9999999750000008,0.9999999657608708,0.9756097441998812,0.5062151827221634,0.2516298172536235,0.1147445771542449,0.8766519785169516,0.8766519785169516,1,T0908.png
0.25,0.25,0.25,0.8020833249782987,0.2940952247833119,0.1367838535856538,0.0538353011050757,0.8854625511653632,0.8854625511653632,1,A1303.png
0.25,0.25,0.25,0.8448275789239001,0.3117001902801937,0.205316731574619,0.0556799250297875,0.8634361195443343,0.8634361195443343,1,E0435.png
0.9999999767441866,0.99999997826087,0.9999999775025284,0.2549019557862362,0.4053440201610805,0.1322060038378588,0.050117240844904,0.8678414058685401,0.8678414058685401,1,X1239.png
0.9999999696969708,0.9999999655172426,0.9999999676071066,0.3731343265018192,0.4292369000767307,0.2270763647549848,0.0784386525066597,0.8854625511653632,0.8854625511653632,0,zb0115.png
0.9999999787234048,0.9999999787234048,0.9999999787234048,0.6666666620370371,0.2478811359613289,0.1258038278719391,0.0307888454852759,0.8458149742475112,0.8458149742475112,1,Y0556.png
0.9999999705882362,0.99999997826087,0.9999999744245532,0.4905660346505281,0.4316553053513072,0.2353544893629835,0.0965169270807151,0.8458149742475112,0.8458149742475112,0,u0420.png
0.9999999791666672,0.9999999791666672,0.9999999791666672,0.4918032746573502,0.3405813217082314,0.1570007929550278,0.0499162804229678,0.8942731238137748,0.8942731238137748,1,S0322.png
0.25,0.25,0.25,1.4285713994169102,0.4683684540761312,0.2223864249673204,0.105636420826857,0.8237885426264822,0.8237885426264822,0,za0225.png
0.9999999791666672,0.9999999791666672,0.9999999791666672,1.562499975585938,0.2337468206140566,0.1520592956631057,0.039266685183726,0.8766519785169516,0.8766519785169516,1,H0463.png
0.25,0.25,0.25,0.6211180085644844,0.323726862745098,0.2220052461834794,0.0352249999991193,0.8810572648411574,0.8810572648411574,0,e0827.png
0.9999999767441866,0.9999999814814818,0.9999999791128342,0.6149068284788396,0.3363919527459519,0.2278476072035101,0.0453245381214325,0.8678414058685401,0.8678414058685401,0,e0480.png
0.9999999795918372,0.9999999821428576,0.9999999808673472,0.5217391190926278,0.4764504915539623,0.1596946587716876,0.0498337950124699,0.8370044015990996,0.8370044015990996,0,x1105.png
0.9999999629629645,0.9999999629629645,0.9999999629629645,0.7256637103923566,0.3990964884436955,0.2806090072623832,0.1451045665616498,0.850220260571717,0.850220260571717,0,a0081.png
0.25,0.25,0.25,0.3124999804687512,0.4251297577854671,0.1594986498957319,0.080449826972221,0.2995594700459935,0.2995594700459935,0,i0899.png
0.9999999677419364,0.9999999677419364,0.9999999677419364,0.8909090828099174,0.3790449853410752,0.2887524531902712,0.1287484381474191,0.8634361195443343,0.8634361195443343,0,a0419.png
0.25,0.25,0.25,2.20454540444215,0.4491961094889243,0.2068212938518464,0.0686192917912261,0.850220260571717,0.850220260571717,1,N0445.png
0.9999999736842112,0.9999999736842112,0.9999999736842112,0.5919540195864712,0.3399344461163406,0.1942920682452553,0.0391195716825908,0.9030836964621864,0.9030836964621864,1,O0382.png
0.25,0.25,0.25,0.6736111064332562,0.2414124553416093,0.1212874298361796,0.0233294853546852,0.850220260571717,0.850220260571717,1,Y1092.png
0.9999999615384628,0.9999999687500012,0.999999965144232,0.2297297266252739,0.4633037706799218,0.2032927669182468,0.065165179882728,0.889867837489569,0.889867837489569,1,N0368.png
0.9999999736842112,0.9999999767441866,0.999999975214199,2.9999998000000136,0.4044494563330423,0.1652543908589757,0.0770103616089757,0.806167397329659,0.806167397329659,0,zc0820.png
0.9999999545454564,0.99999997826087,0.9999999664031634,0.5272727176859506,0.4124876825226193,0.2188605217716471,0.0715757412860468,0.806167397329659,0.806167397329659,1,ZC1305.png
0.9999999677419364,0.9999999677419364,0.9999999677419364,0.6666666616161616,0.3772357230660565,0.2832750335744695,0.1309232394513921,0.8678414058685401,0.8678414058685401,0,a1191.png
0.9999999642857156,0.9999999642857156,0.9999999642857156,2.299999770000023,0.6065908020012739,0.1893740911979864,0.0747192368048931,0.8017621110054532,0.8017621110054532,0,w0655.png
0.999999956521741,0.9999999736842112,0.9999999651029762,0.2486486473046019,0.4756046348415187,0.2061769705165013,0.0597808619412774,0.8149779699780706,0.8149779699780706,0,s0106.png
0.9999999777777784,0.9999999761904768,0.9999999769841276,0.7594936612722322,0.3815139373228483,0.1492258334385734,0.0344584920761372,0.8942731238137748,0.8942731238137748,1,W1058.png
0.9999999642857156,0.9999999642857156,0.9999999642857156,0.5976331325583838,0.3212879936799737,0.2270390661971693,0.0387462013518589,0.889867837489569,0.889867837489569,0,e0842.png
0.9999999687500012,0.9999999687500012,0.9999999687500012,0.6842105211713495,0.4016521923533213,0.3022638084836911,0.1226660544811073,0.8722466921927459,0.8722466921927459,0,a0322.png
0.25,0.25,0.25,0.6780821871364234,0.2420309823019625,0.1226123215200235,0.0160014429638485,0.8678414058685401,0.8678414058685401,1,Y0912.png
0.9999999800000005,0.9999999800000005,0.9999999800000005,0.2407407362825789,0.4066091175221191,0.1311772060633347,0.0448485442592675,0.889867837489569,0.889867837489569,1,X1231.png
0.25,0.25,0.25,0.4062499978841146,0.4482973983864379,0.1919599249693564,0.0526529947902383,0.8458149742475112,0.8458149742475112,1,G0257.png
0.9999999791666672,0.9999999800000005,0.999999979583334,0.6285714225850341,0.3900064597508021,0.1984482350895499,0.0838593104110329,0.8854625511653632,0.8854625511653632,1,Q0440.png
0.9999999629629645,0.9999999629629645,0.9999999629629645,0.5838150255270808,0.2950042383388018,0.2155064868524725,0.040976374864205,0.889867837489569,0.889867837489569,0,e0436.png
0.25,0.25,0.25,0.6399999957333333,0.3943693406181917,0.2018183408139484,0.0672200520815098,0.8458149742475112,0.8458149742475112,0,q0451.png
0.25,0.25,0.25,0.2567567532870709,0.458953479350924,0.2016787099826853,0.0692680133259769,0.8634361195443343,0.8634361195443343,1,N1000.png
0.9999999772727278,0.9999999772727278,0.9999999772727278,0.6357142811734694,0.3223268501946922,0.2388629109497493,0.04106173462817,0.7841409657086301,0.7841409657086301,0,e0483.png
0.9999999736842112,0.9999999600000016,0.9999999668421063,2.749999862500007,0.5971898828976034,0.1711764318217761,0.0665418836787505,0.8458149742475112,0.8458149742475112,0,w0836.png
0.9999999696969708,0.9999999772727278,0.9999999734848491,0.7214285662755102,0.302981733816946,0.2352982032881998,0.0916821880185353,0.889867837489569,0.889867837489569,1,C0067.png
0.999999974358975,0.999999974358975,0.999999974358975,0.5635359084887519,0.3201212946534142,0.1673104304168645,0.0390448688383837,0.8942731238137748,0.8942731238137748,1,O0242.png
0.9999999696969708,0.9999999696969708,0.9999999696969708,0.6428570969387788,0.5570068905477142,0.1831899092775209,0.0500825844727168,0.8325991152748937,0.8325991152748937,0,d0247.png
0.9999999761904768,0.999999974358975,0.999999975274726,0.3387978123562961,0.3976351960784313,0.1612782101416781,0.0612749999984681,0.8810572648411574,0.8810572648411574,1,ZB0996.png
0.25,0.25,0.25,0.5999999600000027,0.4028250895028681,0.1407885865773041,0.0555451304080418,0.3215859016670224,0.3215859016670224,0,i0772.png
0.9999999615384628,0.9999999615384628,0.9999999615384628,0.5294117335640156,0.472099171284315,0.1736397052278699,0.066158012945364,0.766519820411807,0.766519820411807,0,w0049.png
0.9999999666666678,0.99999997826087,0.9999999724637688,0.4480519451425198,0.4564872645613858,0.2097292191290732,0.0864989664128836,0.850220260571717,0.850220260571717,0,u0022.png
0.9999999729729736,0.999999974358975,0.9999999736659744,1.6226414788180854,0.4669375916571615,0.235308461623356,0.1093351800523729,0.8370044015990996,0.8370044015990996,0,za0451.png
0.999999956521741,0.9999999772727278,0.9999999668972344,1.4705882136678203,0.6003465634857021,0.3663821811911144,0.1530242133086701,0.889867837489569,0.889867837489569,1,ZA0397.png
0.9999999714285724,0.9999999729729736,0.9999999722007732,0.2499999951923077,0.4743126700891814,0.1598304868807943,0.0740820838121375,0.8986784101379806,0.8986784101379806,0,v0905.png
0.9999999777777784,0.999999981132076,0.9999999794549272,0.3975903566555379,0.4168432656599486,0.2286111257658393,0.0672309760053981,0.8237885426264822,0.8237885426264822,1,ZC0931.png
0.9999999761904768,0.9999999761904768,0.9999999761904768,0.7716535372310745,0.3154873857498292,0.2039765128111951,0.0695069033512292,0.8590308332201285,0.8590308332201285,1,E0400.png
0.9999999714285724,0.9999999772727278,0.99999997435065,0.2249999943750001,0.4315814150649308,0.1368360282292461,0.0550387796630926,0.8678414058685401,0.8678414058685401,1,X0034.png
0.9999999600000016,0.9999999600000016,0.9999999600000016,0.2391304295841211,0.4059990684934545,0.1452241576483963,0.0458572909782765,0.907488982786392,0.907488982786392,1,X1381.png
0.9999999821428576,0.9999999821428576,0.9999999821428576,2.333333236111115,0.5376189915674611,0.1987938829012658,0.0527397823510117,0.8414096879233054,0.8414096879233054,1,L0049.png
0.9999999729729736,0.9999999772727278,0.9999999751228508,0.2051282024983564,0.3714808852535096,0.1641959594289986,0.0443555843185013,0.9162995554348036,0.9162995554348036,0,m0112.png
0.9999999767441866,0.9999999772727278,0.9999999770084572,0.2972972892622354,0.4101940834143809,0.1651320392508953,0.0736501329612195,0.8193832563022764,0.8193832563022764,0,zc0606.png
0.25,0.25,0.25,0.7142856632653098,0.420035031165507,0.1457994549358988,0.0614836266292083,0.2951541837217877,0.2951541837217877,0,i0291.png
0.9999999714285724,0.9999999756097568,0.9999999735191644,0.4863013665321824,0.4577290762389157,0.212107988475327,0.0485796740592864,0.8281938289506879,0.8281938289506879,0,s0343.png
0.25,0.25,0.25,0.3333333111111126,0.5045068886891508,0.1513789128641126,0.0360483393018101,0.8678414058685401,0.8678414058685401,0,x0023.png
0.9999999761904768,0.9999999761904768,0.9999999761904768,0.6258064475754422,0.3321312093760875,0.2091682525044269,0.0671963014117548,0.8546255468959227,0.8546255468959227,0,y0526.png
0.25,0.25,0.25,0.5025640999868508,0.2622074744427686,0.1313165322711621,0.0347403024316965,0.8590308332201285,0.8590308332201285,0,h0539.png
0.9999999772727278,0.9999999772727278,0.9999999772727278,1.6551723852556486,0.4567090792897296,0.2301198161533882,0.1030947616539268,0.8414096879233054,0.8414096879233054,0,za0130.png
0.9999999756097568,0.9999999814814818,0.9999999785456192,0.7916666611689815,0.3594664949757969,0.2619881804206903,0.0878146286540042,0.9999999955947136,0.9999999955947136,0,c0051.png
0.25,0.25,0.25,0.4871794746877058,0.4954621693552767,0.1603954987575933,0.0469252077549328,0.8370044015990996,0.8370044015990996,0,x1294.png
0.999999972222223,0.9999999767441866,0.9999999744832048,0.4189189132578525,0.4110788054382349,0.2184758531750069,0.0694010868288414,0.8193832563022764,0.8193832563022764,1,ZC0896.png
0.9999999642857156,0.9999999787234048,0.99999997150456,0.6821705373475152,0.3966694383141714,0.3006294785318207,0.1351365713642486,0.8546255468959227,0.8546255468959227,0,a0332.png
0.999999974358975,0.9999999772727278,0.9999999758158514,0.5351351322425129,0.4381621305238513,0.2364247775276066,0.0734635281286734,0.8854625511653632,0.8854625511653632,0,zb0768.png
0.9999999523809546,0.9999999615384628,0.9999999569597088,0.2371133996173876,0.3371144117647058,0.1338286527249918,0.0505499999987362,0.8810572648411574,0.8810572648411574,1,S0200.png
0.9999999687500012,0.9999999761904768,0.999999972470239,0.3376623332771126,0.3584207012404252,0.1481068710370555,0.0378771966664828,0.911894269110598,0.911894269110598,0,m0323.png
0.25,0.25,0.25,0.6111110771604957,0.3582612727972135,0.1196809979920409,0.0755173340296916,0.268722465776553,0.268722465776553,0,i0542.png
0.999999956521741,0.999999956521741,0.999999956521741,0.3832599102059035,0.3874861252696464,0.2089683737974848,0.0697277261334447,0.9999999955947136,0.9999999955947136,0,zb0011.png
0.99999997826087,0.9999999761904768,0.9999999772256736,2.8823527716263078,0.3979169182465886,0.1620060204225633,0.07357203236102,0.8017621110054532,0.8017621110054532,0,zc1585.png
0.25,0.25,0.25,0.7307692251479291,0.2680140133615773,0.1393628759949729,0.04204986149468,0.8370044015990996,0.8370044015990996,0,h0118.png
0.9999999767441866,0.9999999761904768,0.9999999764673316,0.1511627889399675,0.3836250916618762,0.1346464616088177,0.0272467866966175,0.8766519785169516,0.8766519785169516,1,I0833.png
0.9999999777777784,0.999999974358975,0.9999999760683768,0.0882352915224914,0.4930416091850042,0.1141569859346544,0.0398404459813571,0.8986784101379806,0.8986784101379806,0,j0207.png
0.9999999830508478,0.999999983870968,0.999999983460908,2.478260761814749,0.538981701838028,0.196606235929795,0.0486724475811787,0.850220260571717,0.850220260571717,1,L0074.png
0.9999999687500012,0.9999999772727278,0.9999999730113645,0.4294478501260868,0.4573693448842081,0.2137961560070566,0.0928923293432771,0.8942731238137748,0.8942731238137748,0,u0140.png
0.25,0.25,0.25,0.2857142789115648,0.424607818914273,0.1578684788750336,0.0459109184419507,0.9295154144074212,0.9295154144074212,1,B0099.png
0.25,0.25,0.25,2.333333277777779,0.4701750912067654,0.2501372195374577,0.1097435897407036,0.8590308332201285,0.8590308332201285,0,za0599.png
0.25,0.25,0.25,0.4891304294659736,0.5350180353745416,0.2286384875649919,0.0973114988241681,0.8722466921927459,0.8722466921927459,1,T0626.png
0.999999972222223,0.9999999615384628,0.999999966880343,0.2857142721088441,0.5007560513110569,0.15969849195636,0.0653430103535192,0.9162995554348036,0.9162995554348036,0,v0737.png
0.9999999772727278,0.9999999772727278,0.9999999772727278,0.6143790809517707,0.3189373463283004,0.211185252327795,0.0755149388842373,0.8281938289506879,0.8281938289506879,0,y0732.png
0.9999999761904768,0.9999999761904768,0.9999999761904768,1.7407407085048017,0.4749001411338641,0.2398472518769293,0.1082503395170821,0.8281938289506879,0.8281938289506879,0,za0434.png
0.25,0.25,0.25,0.4256410234582511,0.4538503306648103,0.195709045020244,0.0468639053242113,0.8590308332201285,0.8590308332201285,1,G0198.png
0.25,0.25,0.25,0.3676470534169551,0.3984637757012527,0.1936970616542881,0.0676269531231655,0.8458149742475112,0.8458149742475112,0,m0484.png
0.9999999545454564,0.9999999761904768,0.9999999653679668,0.4354838686264308,0.4070535571250759,0.1808950170683626,0.0727939606809215,0.9999999955947136,0.9999999955947136,1,ZB1092.png
0.9999999848484852,0.9999999848484852,0.9999999848484852,0.6357615851936319,0.2379585182939709,0.1213673264673048,0.0136235300563684,0.8414096879233054,0.8414096879233054,1,Y1223.png
0.9999999777777784,0.9999999791666672,0.9999999784722228,0.8110236156612314,0.310043913880002,0.2121433669332706,0.0620228108195394,0.907488982786392,0.907488982786392,1,E0146.png
0.25,0.25,0.25,0.2499999947916668,0.4054599405979754,0.1453415145065807,0.0440663587509645,0.907488982786392,0.907488982786392,1,X1084.png
0.9999999791666672,0.9999999791666672,0.9999999791666672,0.6086956483931948,0.3238049270990447,0.2025705816901906,0.0649309664677204,0.8590308332201285,0.8590308332201285,0,y0494.png
0.9999999600000016,0.9999999600000016,0.9999999600000016,0.6451612799167535,0.5460713703764054,0.2322973961774802,0.1154847645397372,0.8370044015990996,0.8370044015990996,1,T0022.png
0.9999999696969708,0.9999999696969708,0.9999999696969708,0.7322834588009176,0.266661339064473,0.1389882510987165,0.040091340038152,0.8193832563022764,0.8193832563022764,0,h0209.png
0.9999999729729736,0.99999997826087,0.999999975616922,0.770491796963182,0.3200011761155345,0.2007527792917698,0.0733646446335059,0.8281938289506879,0.8281938289506879,0,y0512.png
0.9999999772727278,0.9999999772727278,0.9999999772727278,0.5925925889346136,0.2888275079997277,0.1948841382614536,0.0715603298591699,0.8458149742475112,0.8458149742475112,0,y1202.png
0.9999999705882362,0.9999999545454564,0.9999999625668464,0.9999997500000624,0.6352597434035343,0.1966521713821842,0.0614814814795839,0.7929515383570417,0.7929515383570417,1,K0111.png
0.9999999729729736,0.9999999729729736,0.9999999729729736,0.9223300881327176,0.3587729075009505,0.140998386440414,0.0259279778386169,0.8370044015990996,0.8370044015990996,1,W0151.png
0.9999999655172426,0.9999999655172426,0.9999999655172426,0.6084337312744956,0.3232647609673804,0.226867935288724,0.0398009950238904,0.8854625511653632,0.8854625511653632,0,e0948.png
0.9999999818181822,0.9999999818181822,0.9999999818181822,0.7978723319375284,0.3036945631770586,0.144889438082155,0.0553152633589168,0.8986784101379806,0.8986784101379806,1,A0805.png
0.9999999714285724,0.9999999705882362,0.9999999710084042,0.3532338290883889,0.4242095541218888,0.2288490113941905,0.0777456003545024,0.8854625511653632,0.8854625511653632,0,zb0057.png
0.999999974358975,0.999999974358975,0.999999974358975,0.4583333285590278,0.3455615299757189,0.1560029827585219,0.0583401400940981,0.8854625511653632,0.8854625511653632,1,S0277.png
0.25,0.25,0.25,0.6818181714876035,0.5370910022387166,0.2352397427085986,0.1147156587359964,0.8678414058685401,0.8678414058685401,1,T0017.png
0.9999999729729736,0.999999974358975,0.9999999736659744,0.4109588984800151,0.3650097017973856,0.1390118921613648,0.0288628472214392,0.8458149742475112,0.8458149742475112,0,m0013.png
0.9999999736842112,0.9999999756097568,0.999999974646984,0.9552238663399424,0.4162538381080371,0.2309165142813173,0.0464173534847534,0.850220260571717,0.850220260571717,1,F0210.png
0.9999999642857156,0.99999997826087,0.9999999712732928,0.1860465094645755,0.3943578431372549,0.1574169620387969,0.0314499999992137,0.8810572648411574,0.8810572648411574,1,I0535.png
0.9999999615384628,0.9999999803921572,0.99999997096531,0.2857142755102044,0.405063454554367,0.1753493415920514,0.0284646419636032,0.8854625511653632,0.8854625511653632,0,b0146.png
0.9999999761904768,0.9999999787234048,0.9999999774569408,0.5580110466408229,0.3386001180199557,0.2257921979758099,0.040976374864205,0.889867837489569,0.889867837489569,0,o0631.png
0.9999999761904768,0.9999999761904768,0.9999999761904768,1.732142826211735,0.4823843145677288,0.2494869693351101,0.105586727157626,0.850220260571717,0.850220260571717,0,za0729.png
0.9999999736842112,0.9999999756097568,0.999999974646984,0.7343749885253908,0.4734216494757625,0.2334911671775311,0.0491536458319999,0.8458149742475112,0.8458149742475112,1,F0390.png
0.9999999714285724,0.9999999714285724,0.9999999714285724,0.5624999648437522,0.5645341860702614,0.1843979443670529,0.0466037326376246,0.8458149742475112,0.8458149742475112,0,d0262.png
0.25,0.25,0.25,0.7080745297635123,0.2331687581978395,0.0997483596342663,0.0266257835388494,0.9999999955947136,0.9999999955947136,1,M0581.png
0.9999999523809546,0.9999999642857156,0.999999958333335,0.4710144893404747,0.4430314946682254,0.2191436911598082,0.089302795193716,0.8546255468959227,0.8546255468959227,0,u0328.png
0.9999999756097568,0.999999974358975,0.999999974984366,0.6999999912500001,0.3771685262009671,0.1423517950189144,0.0363060114912441,0.8678414058685401,0.8678414058685401,1,W1140.png
0.25,0.25,0.25,0.1686746967629554,0.4452143643461382,0.1532706508508119,0.0548623105425127,0.9999999955947136,0.9999999955947136,1,J0167.png
0.25,0.25,0.25,0.4166666579861113,0.4102486300329394,0.1301577996079407,0.0378455978803038,0.8854625511653632,0.8854625511653632,1,X1248.png
0.25,0.25,0.25,0.6971830936818092,0.2590682674677745,0.1293882610418331,0.0254580123160746,0.8678414058685401,0.8678414058685401,1,Y0291.png
0.25,0.25,0.25,2.434782502835543,0.4555417064785098,0.2043702172984755,0.0657798833802118,0.8634361195443343,0.8634361195443343,1,N0683.png
0.25,0.25,0.25,0.4114583311903212,0.426886850660403,0.1939086873558396,0.0500759548597527,0.8458149742475112,0.8458149742475112,1,G0356.png
0.9999999761904768,0.9999999750000008,0.9999999755952388,0.9428571293877552,0.4230608569958595,0.2434815873395803,0.0472459391907734,0.8634361195443343,0.8634361195443343,1,F0249.png
0.9999999861111112,0.9999999861111112,0.9999999861111112,0.8018867848878606,0.3187924975699945,0.1615743286901075,0.0723928033945241,0.9295154144074212,0.9295154144074212,1,A0132.png
0.9999999629629645,0.9999999729729736,0.999999967967969,0.4655172387039239,0.4553537220044453,0.2418966004976415,0.0819171233028984,0.8766519785169516,0.8766519785169516,0,zb0148.png
0.999999982758621,0.9999999861111112,0.9999999844348662,0.432432426588751,0.4142976973423199,0.2218967812470921,0.0601803676708237,0.8193832563022764,0.8193832563022764,1,ZC0321.png
0.9999999833333336,0.9999999803921572,0.9999999818627454,3.759999849600006,0.5623330243762122,0.2020262809952978,0.0523606622993977,0.8237885426264822,0.8237885426264822,1,L0351.png
0.9999999750000008,0.9999999803921572,0.9999999776960792,0.6329113883992951,0.340398217315764,0.2374322847655331,0.0433069871961994,0.8766519785169516,0.8766519785169516,0,e0066.png
0.9999999600000016,0.9999999687500012,0.9999999643750012,1.0549450433522525,0.3620091253518485,0.1290974588723516,0.0212987582571393,0.8414096879233054,0.8414096879233054,1,W0306.png
0.9999999545454564,0.9999999666666678,0.999999960606062,0.7322834588009176,0.2710416482467654,0.1378835242871501,0.0441958607918777,0.8193832563022764,0.8193832563022764,0,h0147.png
0.99999997826087,0.99999997826087,0.99999997826087,0.2407407362825789,0.4103507512193651,0.1307377477339704,0.0456795463272376,0.8986784101379806,0.8986784101379806,1,X1694.png
0.9999999696969708,0.9999999736842112,0.999999971690591,0.3455882327530277,0.4775093308659419,0.2033521735860735,0.0457806355604798,0.8546255468959227,0.8546255468959227,0,s0078.png
